Date,Open,High,Low,Close,Adj Close,Volume
2020-09-16,6.504000,6.643000,6.480000,6.533000,5.686857,11181000
2020-09-17,6.602000,6.680000,6.548000,6.575000,5.723417,9968000
2020-09-18,6.571000,6.614000,6.350000,6.400000,5.571083,12401000
2020-09-21,6.279000,6.513000,6.245000,6.457000,5.620701,13442000
2020-09-22,6.469000,6.565000,6.374000,6.464000,5.626794,10949000
2020-09-23,6.458000,6.504000,6.337000,6.346000,5.524077,12855000
2020-09-24,6.350000,6.679000,6.340000,6.549000,5.700785,23544000
2020-09-25,6.500000,6.550000,6.276000,6.388000,5.560637,23973000
2020-09-28,6.450000,6.451000,6.160000,6.204000,5.400469,7993000
2020-09-29,6.266000,6.271000,6.078000,6.198000,5.395246,12911000
2020-09-30,6.199000,6.264000,6.106000,6.201000,5.397857,11048000
2020-10-01,6.191000,6.257000,6.014000,6.200000,5.396986,15172000
2020-10-02,6.146000,6.249000,6.118000,6.160000,5.362167,10747000
2020-10-05,6.180000,6.312000,6.100000,6.255000,5.444863,7840000
2020-10-06,6.260000,6.390000,6.232000,6.294000,5.478812,8128000
2020-10-07,6.316000,6.351000,6.213000,6.260000,5.449216,11970000
2020-10-08,6.288000,6.500000,6.282000,6.470000,5.632017,14497000
2020-10-09,6.483000,6.620000,6.438000,6.438000,5.604161,14706000
2020-10-13,6.426000,6.532000,6.374000,6.444000,5.609384,11257000
2020-10-14,6.474000,6.671000,6.428000,6.627000,5.768682,8253000
2020-10-15,6.546000,6.730000,6.540000,6.705000,5.836580,8335000
2020-10-16,6.694000,6.732000,6.543000,6.549000,5.700785,10600000
2020-10-19,6.526000,6.566000,6.383000,6.392000,5.564119,14034000
2020-10-20,6.421000,6.483000,6.319000,6.427000,5.594586,14271000
2020-10-21,6.440000,6.515000,6.419000,6.492000,5.651168,18253000
2020-10-22,6.508000,6.677000,6.473000,6.640000,5.779998,24733000
2020-10-23,6.645000,6.719000,6.607000,6.622000,5.764330,13354000
2020-10-26,6.643000,6.854000,6.606000,6.722000,5.851378,14260000
2020-10-27,6.740000,6.790000,6.580000,6.618000,5.760848,11504000
2020-10-28,6.531000,6.584000,6.384000,6.442000,5.607643,14623000
2020-10-29,6.408000,6.431000,6.210000,6.408000,5.578047,11863000
2020-10-30,6.385000,6.404000,6.118000,6.176000,5.376095,22526000
2020-11-03,6.298000,6.524000,6.269000,6.500000,5.658131,27834000
2020-11-04,6.550000,6.756000,6.513000,6.567000,5.716454,17997000
2020-11-05,6.667000,6.733000,6.576000,6.652000,5.790444,13502000
2020-11-06,6.605000,6.845000,6.587000,6.845000,5.958447,16358000
2020-11-09,6.980000,7.073000,6.852000,6.948000,6.048107,18832000
2020-11-10,6.951000,7.050000,6.770000,6.930000,6.032438,19267000
2020-11-11,6.924000,6.954000,6.579000,6.602000,5.746921,23278000
2020-11-12,6.590000,6.745000,6.500000,6.572000,5.720806,17029000
2020-11-13,6.608000,6.869000,6.585000,6.857000,5.968893,17579000
2020-11-16,6.901000,6.989000,6.873000,6.974000,6.070740,8851000
2020-11-17,6.923000,6.987000,6.806000,6.903000,6.008935,10114000
2020-11-18,6.914000,7.000000,6.814000,6.825000,5.941038,14730000
2020-11-19,6.831000,6.914000,6.793000,6.824000,5.940167,11489000
2020-11-23,6.749000,6.767000,6.660000,6.691000,5.824393,7637000
2020-11-24,6.697000,6.793000,6.632000,6.744000,5.870529,10634000
2020-11-25,6.729000,6.948000,6.729000,6.862000,5.973245,9872000
2020-11-26,6.876000,6.900000,6.790000,6.827000,5.942779,4420000
2020-11-27,6.855000,6.906000,6.786000,6.788000,5.908830,7520000
2020-11-30,6.826000,7.062000,6.815000,6.827000,5.942779,26275000
2020-12-01,6.852000,7.040000,6.713000,6.994000,6.088150,19006000
2020-12-02,7.013000,7.174000,6.924000,7.047000,6.134284,14025000
2020-12-03,7.068000,7.100000,6.933000,6.999000,6.092502,13502000
2020-12-04,7.035000,7.118000,6.948000,7.025000,6.115134,11494000
2020-12-07,7.015000,7.188000,7.015000,7.083000,6.165622,9585000
2020-12-08,7.023000,7.077000,6.864000,6.944000,6.044625,13100000
2020-12-09,6.968000,7.019000,6.845000,6.940000,6.041143,9770000
2020-12-10,7.078000,7.116000,6.880000,6.965000,6.062905,11552000
2020-12-11,7.004000,7.280000,6.950000,7.254000,6.314475,11639000
2020-12-14,7.269000,7.337000,7.153000,7.159000,6.231779,8789000
2020-12-15,7.159000,7.240000,7.073000,7.158000,6.230908,10880000
2020-12-16,7.184000,7.269000,7.170000,7.231000,6.294453,10318000
2020-12-17,7.231000,7.321000,7.126000,7.175000,6.245707,10537000
2020-12-18,7.172000,7.283000,7.141000,7.173000,6.243965,9968000
2020-12-21,7.087000,7.194000,7.005000,7.158000,6.230908,5550000
2020-12-22,7.159000,7.275000,7.144000,7.233000,6.296194,5799000
2020-12-23,7.279000,7.499000,7.255000,7.451000,6.485960,19119000
2020-12-28,7.530000,7.677000,7.510000,7.625000,6.637423,14191000
2020-12-29,7.357000,7.361000,7.214000,7.276000,6.602050,11656000
2020-12-30,7.276000,7.494000,7.276000,7.494000,6.799857,55342000
2021-01-04,7.515000,7.571000,7.307000,7.365000,6.682806,8255000
2021-01-05,7.365000,7.372000,7.174000,7.254000,6.582088,11133000
2021-01-06,7.167000,7.384000,7.040000,7.263000,6.590254,14865000
2021-01-07,7.238000,7.316000,7.029000,7.074000,6.418761,12122000
2021-01-08,7.091000,7.351000,7.040000,7.332000,6.652863,10345000
2021-01-11,7.199000,7.318000,6.839000,6.931000,6.289006,25486000
2021-01-12,6.850000,6.914000,6.680000,6.707000,6.085754,23680000
2021-01-13,6.697000,6.788000,6.530000,6.540000,5.934223,17572000
2021-01-14,6.559000,6.769000,6.491000,6.705000,6.083940,22393000
2021-01-15,6.672000,6.724000,6.576000,6.601000,5.989573,14330000
2021-01-18,6.676000,6.719000,6.515000,6.526000,5.921520,8036000
2021-01-19,6.541000,6.571000,6.400000,6.499000,5.897021,10470000
2021-01-20,6.512000,6.543000,6.380000,6.513000,5.909724,8428000
2021-01-21,6.651000,6.719000,6.490000,6.628000,6.014071,19030000
2021-01-22,6.562000,6.586000,6.400000,6.531000,5.926057,12604000
